'id','name','type','vics',32.533246,-117.113013
'id','name','type','vics',32.530931,-117.113786
'id','name','type','vics',32.52811,-117.115817
'id','name','type','vics',32.525187,-117.121752
'id','name','type','vics',32.519383,-117.085678
'id','name','type','vics',32.521057,-117.087084
'id','name','type','vics',32.526826,-117.123314
'id','name','type','vics',32.530151,-117.08885
'id','name','type','vics',32.526055,-117.055013
'id','name','type','vics',32.532968,-117.073224
'id','name','type','vics',32.523683,-117.064175
'id','name','type','vics',32.510956,-117.056608
'id','name','type','vics',32.52299,-117.065102
'id','name','type','vics',32.527807,-117.060393
'id','name','type','vics',32.535134,-117.053942
'id','name','type','vics',32.531197,-117.073214
'id','name','type','vics',32.513998,-117.012313
'id','name','type','vics',32.523232,-117.029585
'id','name','type','vics',32.515613,-117.008931
'id','name','type','vics',32.512753,-117.0072
'id','name','type','vics',32.516411,-117.007023
'id','name','type','vics',32.520964,-117.022638
'id','name','type','vics',32.514526,-117.010351
'id','name','type','vics',32.516105,-117.011959
'id','name','type','vics',32.524438,-117.022635
'id','name','type','vics',32.524017,-117.017727
'id','name','type','vics',32.522054,-117.013991
'id','name','type','vics',32.523156,-117.031622
'id','name','type','vics',32.489076,-117.01286
'id','name','type','vics',32.525752,-117.035592
'id','name','type','vics',32.517345,-117.013815
'id','name','type','vics',32.519275,-117.023353
'id','name','type','vics',32.522494,-117.027266
'id','name','type','vics',32.513682,-117.011598
'id','name','type','vics',32.487687,-117.032102
'id','name','type','vics',32.532017,-117.028623
'id','name','type','vics',32.515557,-117.005795
'id','name','type','vics',32.530711,-117.010811
'id','name','type','vics',32.543828,-117.041656
'id','name','type','vics',32.533763,-117.036892
'id','name','type','vics',32.534345,-117.040173
'id','name','type','vics',32.531437,-117.026238
'id','name','type','vics',32.51266,-117.00156
'id','name','type','vics',32.530768,-117.010892
'id','name','type','vics',32.535417,-117.023835
'id','name','type','vics',32.530555,-117.026525
'id','name','type','vics',32.527392,-117.02459
'id','name','type','vics',32.528416,-117.048651
'id','name','type','vics',32.533994,-117.030951
'id','name','type','vics',32.530611,-117.048462
'id','name','type','vics',32.532129,-117.024808
'id','name','type','vics',32.499148,-117.033244
'id','name','type','vics',32.53335,-117.045887
'id','name','type','vics',32.529495,-117.034876
'id','name','type','vics',32.508423,-116.992893
'id','name','type','vics',32.504964,-116.978997
'id','name','type','vics',32.528947,-116.978011
'id','name','type','vics',32.507343,-116.981368
'id','name','type','vics',32.512806,-117.004722
'id','name','type','vics',32.511399,-116.972077
'id','name','type','vics',32.533073,-117.006994
'id','name','type','vics',32.534366,-116.950287
'id','name','type','vics',32.52944,-116.951759
'id','name','type','vics',32.53086,-116.95749
'id','name','type','vics',32.508332,-116.964226
'id','name','type','vics',32.512216,-116.962116
'id','name','type','vics',32.507822,-116.966409
'id','name','type','vics',32.51405,-116.988262
'id','name','type','vics',32.519658,-116.988422
'id','name','type','vics',32.529607,-116.977032
'id','name','type','vics',32.530998,-116.955334
'id','name','type','vics',32.527934,-116.945503
'id','name','type','vics',32.508627,-116.982862
'id','name','type','vics',32.507778,-116.981906
'id','name','type','vics',32.507467,-116.973053
'id','name','type','vics',32.507651,-116.983219
'id','name','type','vics',32.509341,-116.953319
'id','name','type','vics',32.5441,-116.938863
'id','name','type','vics',32.535562,-116.933176
'id','name','type','vics',32.524978,-116.934867
'id','name','type','vics',32.543376,-116.937189
'id','name','type','vics',32.535596,-116.931367
'id','name','type','vics',32.5242,-116.924999
'id','name','type','vics',32.533588,-116.941239
'id','name','type','vics',32.537477,-116.919313
'id','name','type','vics',32.535316,-116.933657
'id','name','type','vics',32.529917,-116.928812
'id','name','type','vics',32.537404,-116.920136
'id','name','type','vics',32.511617,-116.888692
'id','name','type','vics',32.544648,-116.90472
'id','name','type','vics',32.537663,-116.894403
'id','name','type','vics',32.513471,-116.89108
'id','name','type','vics',32.51131,-116.911343
'id','name','type','vics',32.484307,-117.052283
'id','name','type','vics',32.523066,-117.040191
'id','name','type','vics',32.501678,-117.038504
'id','name','type','vics',32.524232,-117.040176
'id','name','type','vics',32.521712,-117.033155
'id','name','type','vics',32.522817,-117.040648
'id','name','type','vics',32.514244,-116.887537
'id','name','type','vics',32.513652,-116.8622
'id','name','type','vics',32.510538,-116.872092
'id','name','type','vics',32.513326,-116.866915
'id','name','type','vics',32.531528,-116.878996
'id','name','type','vics',32.514955,-116.85698
'id','name','type','vics',32.508536,-116.86279
'id','name','type','vics',32.513146,-116.870912
'id','name','type','vics',32.508158,-116.862822
'id','name','type','vics',32.52852,-116.881542
'id','name','type','vics',32.489425,-116.982345
'id','name','type','vics',32.502618,-116.956695
'id','name','type','vics',32.501825,-116.964653
'id','name','type','vics',32.495415,-116.958187
'id','name','type','vics',32.499477,-116.965926
'id','name','type','vics',32.491892,-116.955371
'id','name','type','vics',32.500215,-116.969348
'id','name','type','vics',32.502481,-116.971721
'id','name','type','vics',32.50332,-116.974912
'id','name','type','vics',32.494269,-116.957902
'id','name','type','vics',32.494508,-116.933463
'id','name','type','vics',32.493872,-116.929573
'id','name','type','vics',32.497061,-116.932854
'id','name','type','vics',32.505668,-116.965115
'id','name','type','vics',32.49847,-116.919444
'id','name','type','vics',32.501971,-116.8982
'id','name','type','vics',32.499289,-116.916864
'id','name','type','vics',32.497767,-116.910984
'id','name','type','vics',32.492142,-116.913536
'id','name','type','vics',32.499257,-116.899896
'id','name','type','vics',32.498794,-116.91684
'id','name','type','vics',32.500081,-116.918117
'id','name','type','vics',32.498079,-116.89085
'id','name','type','vics',32.49882,-116.890292
'id','name','type','vics',32.498521,-116.889286
'id','name','type','vics',32.4989,-116.89403
'id','name','type','vics',32.504029,-116.889652
'id','name','type','vics',32.500638,-116.89206
'id','name','type','vics',32.489497,-117.031199
'id','name','type','vics',32.480081,-117.036219
'id','name','type','vics',32.500094,-117.001342
'id','name','type','vics',32.476244,-116.993981
'id','name','type','vics',32.476855,-116.993108
'id','name','type','vics',32.50374,-116.968834
'id','name','type','vics',32.503315,-116.974922
'id','name','type','vics',32.505111,-116.977567
'id','name','type','vics',32.5056,-116.978406
'id','name','type','vics',32.498321,-116.986921
'id','name','type','vics',32.486171,-116.946044
'id','name','type','vics',32.485814,-116.942743
'id','name','type','vics',32.480454,-116.966419
'id','name','type','vics',32.491785,-116.95549
'id','name','type','vics',32.484646,-116.927021
'id','name','type','vics',32.487526,-116.948805
'id','name','type','vics',32.492798,-116.955141
'id','name','type','vics',32.478799,-116.955679
'id','name','type','vics',32.494732,-116.885247
'id','name','type','vics',32.497188,-116.862817
'id','name','type','vics',32.496696,-116.863417
'id','name','type','vics',32.480551,-116.881543
'id','name','type','vics',32.484803,-116.849437
'id','name','type','vics',32.49372,-116.852014
'id','name','type','vics',32.507228,-116.843548
'id','name','type','vics',32.49236,-116.856632
'id','name','type','vics',32.490594,-116.853323
'id','name','type','vics',32.498078,-116.864569
'id','name','type','vics',32.445419,-117.035632
'id','name','type','vics',32.43539,-117.031549
'id','name','type','vics',32.445682,-117.008851
'id','name','type','vics',32.434884,-117.030804
'id','name','type','vics',32.441995,-117.03584
'id','name','type','vics',32.444659,-117.014757
'id','name','type','vics',32.435133,-117.03141
'id','name','type','vics',32.45549,-116.995322
'id','name','type','vics',32.420011,-117.028974
'id','name','type','vics',32.492894,-116.959417
'id','name','type','vics',32.495576,-116.960578
'id','name','type','vics',32.49449,-116.959258
'id','name','type','vics',32.476315,-116.962692
'id','name','type','vics',32.473192,-116.948453
'id','name','type','vics',32.478314,-116.955307
'id','name','type','vics',32.487716,-116.949334
'id','name','type','vics',32.464489,-116.914238
'id','name','type','vics',32.467961,-116.935118
'id','name','type','vics',32.459896,-116.897812
'id','name','type','vics',32.475729,-116.861044
'id','name','type','vics',32.464982,-116.86426
'id','name','type','vics',32.473443,-116.859956
'id','name','type','vics',32.46894,-116.848119
'id','name','type','vics',32.463353,-116.821189
'id','name','type','vics',32.451498,-116.885628
'id','name','type','vics',32.460361,-116.871948
'id','name','type','vics',32.428513,-116.956595
'id','name','type','vics',32.408724,-116.962713
'id','name','type','vics',32.518582,-117.100781
'id','name','type','vics',32.518524,-117.122063
'id','name','type','vics',32.519443,-117.119984
'id','name','type','vics',32.529539,-117.110406
'id','name','type','vics',32.534487,-117.083264
'id','name','type','vics',32.510449,-117.11754
'id','name','type','vics',32.526687,-117.111929
'id','name','type','vics',32.533164,-117.052369
'id','name','type','vics',32.533102,-117.052331
'id','name','type','vics',32.533669,-117.069939
'id','name','type','vics',32.480082,-117.06976
'id','name','type','vics',32.51926,-117.012635
'id','name','type','vics',32.515488,-117.044419
'id','name','type','vics',32.525768,-117.031807
'id','name','type','vics',32.516243,-117.028912
'id','name','type','vics',32.513935,-117.044452
'id','name','type','vics',32.514408,-117.006977
'id','name','type','vics',32.523966,-117.033902
'id','name','type','vics',32.526463,-117.04263
'id','name','type','vics',32.521896,-117.026501
'id','name','type','vics',32.516844,-117.030378
'id','name','type','vics',32.515619,-117.014883
'id','name','type','vics',32.524709,-117.014743
'id','name','type','vics',32.519624,-117.015672
'id','name','type','vics',32.534032,-117.021852
'id','name','type','vics',32.534414,-117.02286
'id','name','type','vics',32.529596,-116.998758
'id','name','type','vics',32.538855,-117.019148
'id','name','type','vics',32.531477,-117.024998
'id','name','type','vics',32.531146,-117.02392
'id','name','type','vics',32.504817,-117.004198
'id','name','type','vics',32.537102,-117.016909
'id','name','type','vics',32.531243,-117.034298
'id','name','type','vics',32.533888,-117.036799
'id','name','type','vics',32.53085,-116.987018
'id','name','type','vics',32.509793,-116.973538
'id','name','type','vics',32.506304,-116.986327
'id','name','type','vics',32.525206,-116.969517
'id','name','type','vics',32.528653,-116.989496
'id','name','type','vics',32.508337,-116.980646
'id','name','type','vics',32.50808,-116.971704
'id','name','type','vics',32.519843,-116.98566
'id','name','type','vics',32.529937,-116.970535
'id','name','type','vics',32.514523,-116.992596
'id','name','type','vics',32.523872,-116.97539
'id','name','type','vics',32.512074,-116.984612
'id','name','type','vics',32.54382,-117.006894
'id','name','type','vics',32.530279,-116.964419
'id','name','type','vics',32.526625,-116.95075
'id','name','type','vics',32.512919,-116.958517
'id','name','type','vics',32.530716,-116.967246
'id','name','type','vics',32.532464,-116.967765
